student_id,first,last,gender,class,major,gpa
ae1b49bf-a860-4cbf-a301-2e48ee00f747,Frances,Trombly,Female,Senior,Economics,3.57
5523865e-3ebb-4d2b-9985-7b2ddd1862ed,Ferdinand,Griffin,Male,Senior,Chemistry,3.56
f250f4a0-f2d3-474b-a1ce-1f6466cd50f7,Carmen,Pimenta,Female,Sophomore,Chemistry,3.39
574e8106-e2c4-4f05-989b-45913d3a769c,Colleen,George,Female,Sophomore,Chemistry,2.58
3a92bfa3-2644-43a0-8f9d-42b6e306288d,Salvador,Leo,Male,Junior,Engineering,2.38
237c95f5-d996-4d3a-8116-b245684528b7,Kevin,Zielonka,Male,Junior,Physics,3.6
b9352933-2f35-46a1-b62c-d702e7ece8c7,Jordan,Mcelroy,Female,Freshman,Finance,3.58
8f645783-9dbf-4700-9066-b0ab9ad29dba,Manuel,Rock,Male,Sophomore,Chemistry,3.36
877c09d9-ea9d-4ebd-b46c-59100c0b2bed,Julia,Whittington,Female,Senior,Chemistry,3.51
ff05e744-9197-4c6d-9af5-f35d0606c0fc,Robert,Thomas,Male,Freshman,Physics,3.15
e7717e32-3094-45bb-8524-608d90fa1866,Ida,Childress,Female,Sophomore,Finance,4.0
bb3ca7f7-564f-4abf-80c1-29518c55abd9,Ralph,Adams,Male,Junior,Chemistry,3.16
744ff290-f8fa-408b-8370-b134380d8113,David,Lamp,Male,Sophomore,Chemistry,2.48
5717adc1-a056-489e-830b-b9bdc67ad533,Cedric,Wilkins,Male,Freshman,Physics,3.35
b5ab8544-5ca9-46aa-859f-e9f5cabf3c25,Jonathan,Foster,Male,Junior,Math,3.06
73a3aa8f-adaa-4056-978e-a910d41e1fe7,Mary,Kimble,Female,Senior,Math,3.83
c080ada8-b93e-406f-8b80-26e4356847a4,Hazel,Meluso,Female,Senior,Finance,3.32
1ff01efb-88ec-4efe-8af1-21385d3847e3,Glenn,Plank,Male,Freshman,Engineering,3.18
2b6fd948-e7ad-4367-b637-f24441371ab0,Ramona,Fowler,Female,Junior,Engineering,3.09
fabb61a8-f41a-456d-8bba-e934fa5a964f,Francisco,Gist,Male,Junior,Economics,4.0
c85d40a0-cbb2-4649-af04-4f739b2ff71c,Alice,Kelly,Female,Sophomore,Economics,3.39
99f7c5ea-3d73-4005-8146-8b4038b26232,Amanda,Spanton,Female,Senior,Economics,3.75
bb5ff647-9c91-419f-84ce-a3c087c16836,Garth,Simmons,Male,Senior,Engineering,2.89
424a07a7-263d-4221-b27d-974d17884b1e,Ashley,Schlueter,Female,Senior,Economics,2.82
324247e3-78af-4c7e-8f1b-3c02fc1b7719,Jeffrey,Casey,Male,Freshman,Finance,3.67
7b65334d-c611-44bf-a083-6c6bb2dae874,Louis,Higginbotham,Male,Freshman,Physics,3.56
757e6e4a-d541-4799-a1e4-6955d86d4619,Virginia,Jorgensen,Female,Senior,Engineering,2.64
5a5a30bb-3908-4881-b4d9-be09d9975976,Sandra,Sosa,Female,Junior,Finance,3.93
7567b21a-adc7-45de-aa3f-79b897b3fa10,Danny,Richardt,Male,Sophomore,Finance,4.0
cfbefd34-9e2e-4c73-b5b8-5cbb1537281e,James,Cook,Male,Junior,Math,2.72
86e53161-f1b6-4ace-b9e2-10af2ffd8e41,Naoma,Turner,Female,Sophomore,Economics,3.21
ad82111e-b03e-4d5a-b685-774f3e6dfacb,Robert,Hunt,Male,Junior,Engineering,3.49
9b0586e9-809f-4228-bba3-8107fee2a4f4,Yolanda,Chantler,Female,Freshman,Economics,2.97
f24ac5ea-1657-495c-a267-bdaddcf26be1,Dorothy,Ebert,Female,Sophomore,Chemistry,2.82
b5cf8f95-6bd3-40a9-af0d-2015e98fe920,Pat,Pond,Female,Sophomore,Economics,3.11
9b488cea-4d29-4a20-9d8d-ebee7c524e0e,Deborah,Wilkie,Female,Junior,Math,3.83
47453d29-94a4-4bfd-9d43-7e13cdcd4616,Wendy,Davis,Female,Freshman,Economics,3.66
573715e7-0ad0-44d3-ad68-88b1adddc2b6,Brandi,Kelsey,Female,Freshman,Finance,3.7
0768a4cd-c319-4828-ad0b-b38e8fe1bbd8,Sonny,Bernard,Male,Sophomore,Chemistry,3.17
f4052778-7e69-482b-93c0-240b62077130,Ryan,Johnson,Male,Sophomore,Finance,3.67
e27d2b47-e57d-47f5-88be-d1935c8655ef,Laurie,Jones,Female,Freshman,Economics,3.46
e6756aea-f128-4315-b0aa-7ded2d4754bc,Margaret,Grubbs,Female,Sophomore,Engineering,3.1
d3067371-6bce-4df7-a422-419434a7f650,John,Boucher,Male,Senior,Math,2.93
5c48aec6-ce6e-46e4-8aaa-d9a8d852cfc6,Randy,Caywood,Male,Junior,Physics,3.02
087025da-941b-4f68-b573-56e810592d65,Nancy,Bean,Female,Freshman,Chemistry,3.77
ab6e7831-d808-4e75-9ff4-85b40cfd2f5d,Linda,Doherty,Female,Senior,Economics,3.68
30e8882c-bba4-4d55-aa19-f089b34a4ce0,Charles,Goldsberry,Male,Junior,Physics,3.54
9367af83-0f3c-4f6c-821a-068159c8bb16,Bernard,Fann,Male,Junior,Finance,3.47
7e681dcf-f21c-4989-9f0f-0187d32798f3,Karin,West,Female,Freshman,Math,3.22
ff97dcdd-2242-45cd-95eb-b783df6c7180,Richard,Bocchi,Male,Senior,Math,3.61
4b97e5ca-84fa-4e71-a9bf-e670f6a74100,Julie,Johnson,Female,Sophomore,Engineering,3.03
bb7f30ba-dc8e-48ea-a2a7-7dc87eb101aa,Matthew,Leiby,Male,Sophomore,Chemistry,3.47
3fe41ff8-561a-4cc7-b006-3b919ccd5802,Diana,Kamerer,Female,Junior,Finance,3.41
ff2b22f0-2be3-42d6-b233-0aab59d00c63,Margaret,Lopez,Female,Junior,Chemistry,3.61
601cd030-edbd-4836-bf10-ff5d60caba3a,Wendy,Bradley,Female,Junior,Chemistry,3.47
7559d22f-6dad-42a6-99c5-aacf34111c90,Chris,Legg,Male,Freshman,Economics,3.32
3411b590-6cce-476c-8883-503ac0fc6378,Ralph,Deleon,Male,Junior,Engineering,3.45
696fab52-b619-46cb-b9af-2ef49fb297e8,Donna,Patrick,Female,Senior,Finance,4.0
cf238361-be05-49d6-b05f-cfe32c9592bb,Stacey,Mcdermott,Female,Sophomore,Engineering,3.1
b83b6b8e-58c2-4063-85a1-7bdb5f1fe68d,Jeanette,Kemppainen,Female,Senior,Economics,3.71
3c4c268a-87e3-4863-bcf0-2c5ba7e0c746,Shirley,Shannon,Female,Sophomore,Economics,4.0
85d25ab4-e95e-4ae7-bab1-5f8abc0991c7,Keri,Smith,Female,Senior,Engineering,3.3
7ca3e920-faf7-45ab-a95d-df7afe60069c,Thomas,Shakespeare,Male,Freshman,Economics,3.2
b37bca67-da63-4edf-a136-3e594f143aed,Rosalind,Graves,Female,Senior,Finance,3.23
ac25d007-c7ae-42cc-8877-27c7635a6c3a,Howard,Fennell,Male,Senior,Physics,3.16
36979e62-6e7b-4307-91f9-435abc3d153f,Ollie,Lawrence,Female,Sophomore,Chemistry,3.24
1a020429-21b9-4143-bc6d-3f6d2de11e0b,Jeffery,Griffin,Male,Freshman,Engineering,3.06
470495dc-f76d-4aff-8471-9b52c2aac7a7,Lynn,Baker,Male,Senior,Finance,4.0
bfe6c427-8c26-4665-869d-d800ceb0169e,Barbara,Billotte,Female,Sophomore,Math,3.1
3d80dc05-3a11-40b9-9acc-c16ae3d1aac8,Jesse,Fleishman,Male,Junior,Engineering,3.38
feeecae9-9d54-415d-875f-8e8c56f7988c,Eddie,Lee,Male,Freshman,Engineering,2.99
f5b2f013-9c6c-4966-9d3e-617c39a7bd03,Stacie,Koch,Female,Freshman,Math,3.83
50fbbb04-43c8-47e8-a5ab-463732623b00,Lilian,Giordano,Female,Freshman,Engineering,2.9
f59d31e5-8531-4f10-a00d-bd838758d498,Helen,Carder,Female,Junior,Engineering,3.07
5c136988-9a48-4ae4-9ef3-42263c901289,Valerie,Holland,Female,Senior,Economics,3.64
d57edf6b-9129-44d3-87eb-efbeca4a54d1,Vivian,Walker,Female,Junior,Chemistry,3.4
d9a2422a-8c0a-49b8-a498-667dda728647,Pamela,Capron,Female,Freshman,Economics,3.09
c6efbc5d-5bfd-4875-85d7-24c54b327d99,Christine,Lewis,Female,Senior,Math,3.13
c3f0ecff-b046-4125-a48c-d4429d50c645,Kathleen,Garcia,Female,Senior,Engineering,3.05
828a1d4c-2c93-461c-be6c-b202c003411f,Andrew,Brinkley,Male,Sophomore,Math,3.45
99367b11-7be2-466f-b150-6c7c08bffe91,Richard,Willis,Male,Freshman,Chemistry,3.05
4cab6cdc-0517-4bb4-b53e-a919fe31108a,Aaron,Ortega,Male,Senior,Engineering,3.31
585720e7-e7a1-4a4c-96d5-9f99388e7844,Louise,Loeb,Female,Sophomore,Math,2.42
7d31fecb-8412-4a06-af70-0f91f65e32d0,Mary,Hellman,Female,Senior,Engineering,3.43
c745f398-920e-43f1-b8e3-1fe1c6d2d9be,Cindy,Williams,Female,Junior,Engineering,3.12
f7afca48-49e0-410a-85d5-f11f7d18d145,Cheryl,King,Female,Freshman,Economics,3.28
3449b569-1be0-4603-83d4-783497640bf1,Kim,Romito,Female,Junior,Chemistry,3.61
bcfd3527-639b-44dc-98c5-abe046793214,Shayla,Bacon,Female,Junior,Physics,2.84
18de7728-ceff-40af-8336-a580178c49da,Cassaundra,Mullins,Female,Junior,Engineering,2.95
016fe2fd-b59c-4601-920e-24213552d4f1,Gary,Dunton,Male,Sophomore,Finance,3.9
733cd7c1-4e98-4556-bc87-ac95ab45a515,Jack,Howard,Male,Freshman,Finance,4.0
144b00fb-3197-46c5-ad8e-ccb7623832ea,Thomas,Lalonde,Male,Freshman,Engineering,3.54
b5ec5ff9-de80-4a57-90c5-b8272c1d3b80,Marguerite,Lantieri,Female,Junior,Physics,3.27
0076203b-0886-457f-95dc-f908e7bddf3d,Octavia,Brown,Female,Junior,Engineering,2.85
68fa0118-054e-44b7-a9e0-bc6051dae8e3,Mellisa,Castillo,Female,Freshman,Economics,3.9
1b520696-961f-4813-959c-167ded8e7225,Roy,Rogers,Male,Freshman,Finance,3.73
469af880-8bff-4788-a986-91d6c5e3dedc,Kenneth,Jenkins,Male,Sophomore,Engineering,3.17
710f7ecc-1107-45fd-89dd-fc6edbe43747,William,Thompson,Male,Junior,Engineering,3.39
04a6db44-e19d-4079-a925-8253be687791,Cathy,Newman,Female,Junior,Physics,3.74
9ee63832-16ae-48f1-be21-b17de4002170,Sarah,Rogers,Female,Junior,Economics,3.21
886417c7-565a-4569-9261-4b39652b5161,Mildred,Walker,Female,Freshman,Finance,4.0
23e8a6a7-cc75-431a-a5b8-2165071dbfb2,Mary,Benjamin,Female,Senior,Economics,3.44
55db806f-c71d-47a8-9f46-301c0ea616aa,Carmen,Johnson,Female,Senior,Economics,3.33
b44c4175-8a84-43e5-8ea5-b431ff6afc88,Lori,Kilburn,Female,Sophomore,Physics,3.41
e4bc882e-08fa-46cb-9d7d-0bd3a25656d7,Emily,Oldham,Female,Sophomore,Chemistry,3.54
7e691c1f-6c9a-47fe-acca-b929682367a3,Derek,Burns,Male,Junior,Chemistry,3.63
34e62c73-420f-4811-9b42-ffb74357e496,Nicholas,Bush,Male,Senior,Engineering,3.44
34d1c0c5-ae9e-4346-a1a8-bdc8af28e3de,Frances,Villafana,Female,Sophomore,Economics,3.28
a54ac141-4b80-4bd2-a14d-825e6066a429,Faye,Sigala,Female,Freshman,Physics,2.88
1de05c05-5b27-42ae-8cf0-0e3c64abcc92,Amy,Daly,Female,Junior,Economics,3.29
d5f7550f-d19a-4e16-9e9e-38d95a5f2d6e,Emilio,Decosta,Male,Sophomore,Economics,3.19
dd88a224-1e3e-46ec-bc00-2d707c5f9eaa,Betty,Anderson,Female,Senior,Finance,3.4
9534a843-be67-414b-b3fe-a25381825ded,Robert,Carroll,Male,Sophomore,Chemistry,3.72
cc6d8e96-4b0f-4ae2-83df-25eb06f542ef,Terry,Peters,Male,Junior,Economics,2.69
a429845e-2105-49df-85a8-c804ded8d07d,Michelle,Findlay,Female,Junior,Economics,3.38
a111b062-0a4e-45f1-b4fc-b07a8e829e9d,Steven,Dougher,Male,Sophomore,Finance,3.29
3c6b01ab-00e0-4a52-b04a-7ed402005a9a,Eugene,Ahumada,Male,Sophomore,Chemistry,3.1
60277036-6af9-4fbe-90eb-fd43453e0a1b,Brett,Cameron,Male,Senior,Engineering,3.24
4cee4d79-7928-427f-89ca-35c15ec65ed0,Shawanda,Morales,Female,Freshman,Chemistry,3.73
26d95b8d-fe07-4fbf-bc71-d2034b99d3b5,Robert,Edmonds,Male,Senior,Engineering,3.26
812ce428-9ab7-4b29-93ee-0edd88abb924,Michael,North,Male,Sophomore,Physics,2.99
deaac7e0-dd3d-4bc8-b445-5cebf17c16ba,Gwendolyn,Huhn,Female,Freshman,Finance,3.34
042d968d-4df7-4b64-9f3b-9c48095feedf,Pamela,Reynolds,Female,Junior,Engineering,3.01
879a77c7-5bcd-45bc-855c-585f881918fd,Robert,Rainey,Male,Senior,Engineering,3.44
a4ead49f-e0fd-4445-9b20-ad1e777a1996,Ida,Jacob,Female,Junior,Finance,3.41
2e58b39a-74d6-4fb3-9ab6-5ef85816b145,Easter,Baze,Female,Sophomore,Economics,3.38
7514c971-9c58-4c27-a5dd-527d9b7283da,Candice,Shirilla,Female,Freshman,Engineering,3.21
9291474a-25d4-4f1a-829b-d4cb46d4ee27,Helen,Orr,Female,Sophomore,Chemistry,3.67
c86122e7-76e7-43bf-a3b8-b7403f221f59,Patrice,Young,Female,Junior,Economics,3.47
bfe43be9-764d-40ae-940c-cc76a56083fa,Melanie,Capaldi,Female,Senior,Economics,3.57
a950b610-3d34-43d6-94fd-ac2ba9fdb393,Courtney,Lewis,Male,Freshman,Engineering,3.36
e6a6a57c-7d64-4673-9ae0-3d4864d4c6db,Sharon,Cruz,Female,Senior,Economics,3.45
f0bd4a6b-5ce8-441c-a535-ff163539db54,Josephine,Darden,Female,Senior,Finance,4.0
c8943735-5f8e-419d-982f-9e998de97237,Michael,Bunch,Male,Freshman,Engineering,3.11
fb6fd74f-fc83-45b8-8c6b-039cfd16176c,Bryan,Watt,Male,Junior,Physics,3.3
dfaa742f-8adb-4c70-9387-f14d93cb392d,Loren,Tipton,Male,Freshman,Engineering,2.65
14e3ae05-49a3-4e56-bb76-142c0d0c9424,Mary,Torres,Female,Freshman,Math,3.26
1ea34110-894f-43da-a957-abcd52f407e0,Howard,Cotten,Male,Senior,Finance,3.64
7dc66dc5-4d41-4646-9dfd-4991f7a20c1d,Christen,Abreu,Female,Junior,Finance,3.62
81661538-5fd8-4a6a-94cd-3a6e05cbffb3,Marla,Marchand,Female,Junior,Finance,3.41
ecc449d0-4d8c-4760-84a2-f9e5ac652f5e,Edwin,Pike,Male,Freshman,Math,3.43
948a8be1-00eb-485b-99b4-b28806bad6f3,Margaret,Halverson,Female,Senior,Finance,3.31
413b2801-e776-4a08-8a30-21bfd0914408,John,Hall,Male,Freshman,Engineering,2.93
403e1382-ed60-44f3-817c-4ae244b8fddc,Sarita,Gaddy,Female,Sophomore,Chemistry,3.5
86390dce-f3ed-4c89-9ec6-5097e2553c97,Ophelia,Ruff,Female,Freshman,Engineering,3.13
63a4a95a-32a2-403d-991e-915b885d492c,Mary,Jones,Female,Freshman,Economics,3.14
f10d65e1-3047-4bc9-b580-0bf836702c94,Michelle,Kintopp,Female,Freshman,Economics,3.52
b6eda2b1-7bc4-4eab-9128-ab0e5d6c0231,Thomas,Carmona,Male,Freshman,Finance,3.69
fdf34504-4764-4b77-bd81-a28361fda79c,Bridgett,Johnson,Female,Junior,Finance,3.38
551bb7de-eba3-4254-9d83-bb12f7a4e830,Nancy,Klein,Female,Junior,Math,3.31
eb447a2e-4b5b-459a-8970-521b75d5b87e,Charles,Taylor,Male,Junior,Finance,3.21
ec022c40-fa6d-482c-a3fa-61101631372e,Andrew,Harnois,Male,Junior,Physics,3.2
39ed4902-4898-4c9a-9f02-7bb425f39849,Marion,Mason,Male,Freshman,Engineering,2.69
78f94f9c-9c72-40f7-8ac6-31225188367c,Rebecca,Phillips,Female,Freshman,Economics,3.44
6bcc4563-97ab-46dd-b163-cb3badc3d204,Linda,Marquez,Female,Junior,Economics,3.32
5f446a90-1274-49ad-a4f0-f8fdde0015f2,Jessie,Smith,Male,Senior,Economics,4.0
cc243759-262b-435e-90da-48786c3ef575,Joe,Bowers,Male,Junior,Engineering,3.55
4b6d34ad-9346-4041-8d80-e47ba1af4a33,Darren,Landford,Male,Junior,Physics,3.84
97a825f5-1e4d-4276-a16a-d67718c66cc3,Evelyn,Brown,Female,Sophomore,Math,3.25
756f988f-b3b5-4a19-afd9-73171348afbb,Christopher,Wozniak,Male,Junior,Physics,3.49
98d9811f-8712-4606-b38d-0169d7a0168b,Tanya,Fuller,Female,Senior,Economics,3.45
6105db49-6dcd-41e5-94d7-d666da2af674,Belinda,King,Female,Senior,Economics,2.97
31564c89-94d5-4806-a390-2a4fb6e88a21,Clarence,Fly,Male,Freshman,Chemistry,3.35
7929cc9c-d5af-4235-9d88-11141d2b85c6,Jesus,Hart,Male,Junior,Chemistry,3.54
c6b85d63-9a10-4e80-bee6-3d30df4933b9,Paris,Oconnell,Male,Senior,Economics,3.97
6af4a617-f4e0-46f2-8cf0-6e23264e8b37,Ray,Gerry,Male,Sophomore,Engineering,3.65
896adaff-4ecc-4988-a730-1d78350239ad,Dawn,Thomas,Female,Freshman,Finance,3.35
977f5629-8831-45d9-ac10-bd8c5044df86,Charles,Looper,Male,Freshman,Finance,3.32
87935c75-a6c8-4cc9-972e-e02cf8092b63,Jonas,Morris,Male,Sophomore,Physics,3.09
cdfe99a9-9a67-424a-90e6-42a29f94184d,Cary,Brinson,Male,Senior,Math,3.21
8eb02be4-ac36-4da1-9299-f6e047f33f66,Thomas,Satterlee,Male,Junior,Economics,3.77
522e20bf-8e54-4746-9224-16e27dcf7d79,Patricia,Kelly,Female,Sophomore,Economics,3.36
a8c232f8-d9ad-480f-8607-8d0d4bc326b7,Helen,Hendricks,Female,Sophomore,Economics,2.85
2333cb3b-616a-4fc5-b201-0a86037f3ecf,Bianca,Hansen,Female,Senior,Finance,3.62
d7d583de-9311-4831-b04b-ee27e72f047c,Pearl,Stanfill,Female,Junior,Chemistry,2.85
2cc9b0cc-8853-45c5-b493-e25ffa1ca694,Crystal,Maldonado,Female,Freshman,Economics,3.28
13efa3e9-0a4a-4cbb-bae6-dbe400a9b275,Harriet,Carroll,Female,Senior,Finance,3.68
7edeba5a-fec0-4f38-9b1b-3d933228b85e,Kenneth,Obrien,Male,Freshman,Economics,3.33
3042353d-308b-4e6e-ac3b-dc9fb57afe16,China,Holmes,Female,Sophomore,Finance,3.82
ab650f65-6692-4213-b70c-3f78b0fdd9cf,Mary,Goodale,Female,Senior,Finance,3.3
0f45780f-068b-45c2-ba0a-c3867c2b6ec1,Charles,Cole,Male,Sophomore,Physics,3.62
a3ac57e4-098b-4a6b-800c-9bde7569ecd6,Willis,Moore,Male,Sophomore,Physics,3.43
a5638d72-4ad9-4129-bcfd-8dfd6b8084b9,Pedro,Williams,Male,Senior,Physics,2.58
f2a64ace-028a-4efd-9a2f-c7626bf518a3,Kimberly,Wall,Female,Junior,Economics,3.87
e7bab0ee-6861-40cf-8b24-be4187ec9c60,Candy,Brass,Female,Junior,Economics,3.64
c40cb642-a79b-45a6-b30b-8e3570fc7bcd,George,Chalker,Male,Sophomore,Engineering,3.32
f4367efb-98de-4e7b-a3f7-e5e1edb0680d,Jeffrey,Edmonds,Male,Sophomore,Engineering,3.22
84ee6302-1504-45fa-9062-ee9aea10166f,Daniel,Olsen,Male,Senior,Finance,3.0
ac62afed-ef71-4fcd-a2cc-215850863bc8,Diana,Sawyer,Female,Sophomore,Chemistry,3.57
a4a13d32-cd89-477a-9bed-579937a9a9aa,Crystal,Bounds,Female,Senior,Chemistry,3.73
e15bafef-55a0-483c-970b-42cae3564eec,Julie,Barry,Female,Sophomore,Economics,3.16
42635957-2f06-410c-a5d4-d588e7382d1d,Dorothy,Limbo,Female,Senior,Engineering,1.72
be0fb014-e9a0-4b63-ae2f-75dbe7261b37,Matthew,Sequra,Male,Senior,Math,2.9
46b0d1c4-954c-490e-b216-3d77358454bf,Lester,Martin,Male,Sophomore,Math,2.99
05775ca2-fd3a-4f01-b6bb-aabd6e2742c2,Maegan,Davidson,Female,Sophomore,Finance,3.7
a5465e15-247e-420b-ab61-edf458756b91,Charles,Leskovec,Male,Freshman,Engineering,3.09
795e349f-699e-445c-a76a-02f1c32b966e,Phillip,Prager,Male,Sophomore,Economics,3.53
8fc0536a-6fcd-43bc-99f2-87af9680988c,Kathy,Ware,Female,Junior,Engineering,2.49
b3bdc40c-a5e2-40d0-8daf-25bb3605968e,Joshua,Davis,Male,Senior,Engineering,2.86
71a9aa9e-b83d-4a8e-83c3-47e06053c271,Kathy,Hamill,Female,Junior,Finance,3.36
9bbbd0b9-310f-4e00-9cb6-fb92e6131686,Mason,Thomas,Male,Sophomore,Physics,2.85
7e92075d-9f86-4b35-85e1-01d78636808a,Dorothy,Iacobelli,Female,Sophomore,Physics,3.71
68999287-5fc6-4d79-b616-93412f0ef0ce,Joseph,Partridge,Male,Freshman,Economics,3.96
1e06e95a-dd38-4ccd-bb8b-33920b0df26e,Robert,Feria,Male,Sophomore,Engineering,3.45
6dd53133-756f-4ce0-8378-50d8fea21465,Jane,Sandlin,Female,Freshman,Economics,3.77
056693ed-cfd0-4943-a3cb-4316637a52c8,Lilian,Keogh,Female,Junior,Physics,3.14
10706a21-43c5-4787-93b9-571a47b9d277,John,Held,Male,Sophomore,Math,3.11
1cd67591-6687-4d31-98a2-78b1c16c1b68,Homer,Sims,Male,Senior,Engineering,3.31
28312e47-fb21-4a0f-a85f-8372c809c902,Brenda,Stalnaker,Female,Junior,Engineering,3.51
08546fed-fd79-4bf8-84de-bffa3b1774ca,Nelson,Nelson,Male,Senior,Physics,3.26
b2c8bdc4-69a0-4da0-9ee7-b3db8f9a2e92,Sandra,Lee,Female,Junior,Finance,3.84
4654cc50-4d5b-4c2f-bd63-2de0e784ffef,John,Aguirre,Male,Senior,Finance,3.57
30b392da-124b-4389-902e-a4f639cf47c1,Katrina,Moseley,Female,Freshman,Physics,3.18
2dc89b1c-4950-4990-a6c9-e8ef4d4d64a8,James,Bausch,Male,Sophomore,Physics,3.93
675de785-fd79-4328-8c44-9b73566dda2f,Mack,Mcnally,Male,Senior,Economics,3.39
52d2d2d4-1779-4281-9764-6f0d422e1088,Cary,Jones,Male,Freshman,Engineering,2.65
7be5ed19-51ff-46a7-99cc-118b0306873b,Sarah,Salinas,Female,Junior,Economics,3.37
48b33450-1d8c-4828-ba2a-590ee978bbfa,James,Reed,Male,Junior,Physics,2.89
03782d79-e698-49d2-b497-de13a83bb6ec,Rocky,Fellows,Male,Freshman,Engineering,2.83
88060c12-6c43-458c-a8bc-8147a030b5d6,Barbara,Schulte,Female,Junior,Chemistry,3.55
0ab1c254-3b6c-4f3d-8d12-62e1c67a63dc,Susan,Brown,Female,Freshman,Finance,4.0
1d3bd671-3b16-4b7f-92b4-e75e62684d37,Reynaldo,Vega,Male,Junior,Physics,2.74
c2bec8df-52f2-404f-bb2a-ed904f2c43e4,Crystal,Papageorge,Female,Senior,Chemistry,2.71
21dbcfa5-376a-4bb4-acaf-1c3dc84ef81d,Kimberly,Gallagher,Female,Freshman,Economics,4.0
01f1d74c-4924-4662-82fe-f6b0f6c35048,Sandra,Rogers,Female,Sophomore,Finance,3.17
feb28a86-b421-4cd7-80e7-14391c40cf9b,James,Harmon,Male,Junior,Finance,3.23
cc4926d0-16b4-41a0-8d77-5434e99ee044,Elizabeth,Cox,Female,Senior,Economics,3.58
98c8e561-0d1d-4144-9905-979019bfc087,Richard,Blanding,Male,Freshman,Finance,4.0
76fe2f6e-9857-4dc8-9bbe-c36c779bd80f,Richard,Emmick,Male,Junior,Economics,3.57
341145a0-3ff6-48d6-bd22-dabfd4dff97e,Stephanie,Harris,Female,Freshman,Finance,3.39
16f96f25-27e2-41ab-81d7-091045f9b83e,Denise,Chapman,Female,Junior,Chemistry,3.64
ef128cd1-7350-4020-a58b-3842a4085dba,Ismael,Alford,Male,Sophomore,Physics,3.16
a23cab2c-8b07-4d66-9191-5a4d2c109790,Clara,Shenk,Female,Freshman,Economics,2.95
7598c740-3ffa-4a69-9f9c-d54a4fbc7882,Wallace,Fisher,Male,Sophomore,Engineering,2.77
e40ffddb-0b80-40b3-a6ca-a1d025531afd,Michael,Moore,Male,Senior,Chemistry,2.83
248c939b-b227-4bdf-89b9-43661f4d4ace,Maria,Pestana,Female,Junior,Finance,3.25
859d0674-dbf8-48ed-adcd-d794a1beef73,Lisa,Aguinaga,Female,Junior,Physics,3.42
b3882747-7840-4b68-a0d7-9581bcd5f35d,Emily,Ellman,Female,Sophomore,Chemistry,3.57
8861a837-9d0c-4875-92e5-c1882ec31178,Richard,Schoenfeld,Male,Senior,Economics,3.36
e2e3ee76-1215-4553-9683-f66b6eb5128f,Penny,Brouillet,Female,Senior,Economics,3.29
a5cd771f-8866-41a1-bc67-0b8a13bc2aa8,Mildred,Blake,Female,Senior,Economics,3.57
f403829d-7d10-422c-9079-f285e1f2ba66,Shane,Joseph,Male,Senior,Math,3.26
41b04f04-d2a1-43bb-a9f6-d104dcec4c2d,Daniel,Kaiser,Male,Freshman,Physics,2.77
c999b034-9d78-422a-aaf9-5fd3bf112ea7,Erma,Plummer,Female,Senior,Economics,3.61
c8bb7ab6-70a1-43d5-923e-f54af987fb2a,Ronald,Chesterfield,Male,Senior,Physics,2.83
c93cf68e-8f6f-4e9c-901d-8bf76e5d0df2,Clinton,Money,Male,Sophomore,Finance,3.76
d858c804-ee47-4960-9fe2-27d0719ca5e8,Paul,Mellis,Male,Senior,Math,3.72
a2d48c8c-0080-4dbd-9471-cf6d3bbe9a80,Rufus,Lacomb,Male,Junior,Finance,3.21
7454967d-5637-4f60-b26d-3634f6805f64,Lorrie,Dominguez,Female,Junior,Finance,3.97
6b601289-d731-43fe-b441-0b7c982952a6,Cecelia,Nunn,Female,Sophomore,Chemistry,3.42
b0c08cae-62f1-470f-a93f-d57aeb5617c5,Glenn,Mounsey,Male,Junior,Chemistry,2.94
93f84fa6-3fed-470e-82c3-7f1f22d44c9e,Michael,Boyd,Male,Junior,Engineering,3.67
94f345e7-52c5-44c3-bad3-5f3c62cdbaa6,Brandon,Cook,Male,Senior,Physics,3.48
82a0e95d-bbd6-42fd-857b-1a67de13634f,Kenneth,Underwood,Male,Sophomore,Engineering,2.8
ef320a47-7c0a-48b0-801a-05ff81e0e6ea,Sharon,Thomas,Female,Senior,Finance,3.85
9089ec4c-ed18-4b13-a44d-c0b8e1794634,Nicolas,Nguyen,Male,Freshman,Physics,3.78
1124736e-7b21-4e82-90bf-7441d912bac8,Joseph,Stewart,Male,Senior,Math,3.69
d1681949-8c21-45d3-a6e0-9c3874dfa96b,Adrian,Slaybaugh,Male,Freshman,Chemistry,3.24
5c8b9f94-37aa-4aa2-a643-e1a11ce11c97,Heather,Firestine,Female,Senior,Engineering,3.12
64ffcdcf-5102-4b22-82f5-6242c2b35a17,John,Fansler,Male,Senior,Physics,3.82
da7f148e-81b1-407b-b17e-3999cff63715,Kennith,Rooney,Male,Junior,Finance,3.47
31a6ad87-36a1-4630-b2a5-60e92ad8a417,Mary,Thompson,Female,Junior,Economics,3.64
251f1717-f616-4cdc-bfd9-f13a237f4ebb,Clayton,Milazzo,Male,Senior,Finance,3.46
a9784f7a-c7b8-432d-b67b-1397cd2e52cd,Joshua,Sherrod,Male,Senior,Physics,2.9
6017cbe8-af26-47ba-b099-0026a7e3aa89,Maurine,Wendte,Female,Sophomore,Economics,3.38
